faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
0,46,62,0.26836,3700.6,4511.9,9.2601,26.79,42.442,2702.7,75.527,120.4,0.3292,80.267,48.098,2632.4,25.91,51.137,3100.4,22.965,65.866,231.98,340.5,94.629,77.02,32.129,8.9978,26.263,6.8214,18.87,1.638,32.86,13.807,23.381,1.2183,18.689,2.2695,4.8366,2.2645,0.019733,0.83807,0.087598,53.35,43.418,62.181,54.107,26.17,60.874,22.031,39.327,32.503,49.164,47.794,41.402,18.104
0,46,63,0.26126,3667.5,4473.9,9.1701,26.941,42.113,2701.3,74.86,120.41,0.33268,80.103,50.475,2629.8,23.989,49.075,3100.2,22.252,65.822,233.1,340.19,94.639,76.965,32.069,9.0481,26.448,7.0333,19.032,1.6511,32.562,13.842,23.806,1.4056,18.326,2.2236,4.9237,2.3264,0.019733,0.83807,0.087598,53.35,43.418,63.66,54.175,25.475,61.98,21.709,39.068,39.497,44.393,47.782,41.581,19.809
0,46,64,0.2572,3657.7,4517.4,9.2595,26.963,42.362,2698.6,75.018,120.38,0.33097,79.978,50.752,2627.1,25.938,50.599,3097.9,22.718,65.789,234.47,340.43,94.557,77.152,32.069,9.0481,26.448,7.0333,19.032,1.6511,32.562,13.842,23.806,1.4056,18.326,2.2236,4.9237,2.3264,0.019733,0.83807,0.087598,53.35,43.418,63.827,53.654,25.874,62.945,22.012,39.276,40.313,47.921,47.749,40.159,18.71
0,46,65,0.26662,3662.3,4460.3,9.2307,26.826,42.516,2699.7,75.392,120.41,0.33416,79.985,50.716,2628.3,24.683,48.357,3096.8,23.186,65.742,234.17,340.63,94.703,77.188,32.322,8.9967,26.364,6.8916,18.467,1.6766,32.905,13.877,23.996,1.3927,18.772,2.2894,4.8784,2.4134,0.019733,0.83807,0.087598,53.35,43.418,61.847,53.91,26.272,61.904,22.363,39.809,40.207,42.731,47.867,41.227,17.609
0,46,66,0.26715,3630.2,4442.1,9.2468,26.843,42.415,2701.4,75.346,120.35,0.33278,80.174,50.15,2629.5,24.428,47.862,3097.3,22.511,65.767,232.31,340.76,94.808,77.376,32.322,8.9967,26.364,6.8916,18.467,1.6766,32.905,13.877,23.996,1.3927,18.772,2.2894,4.8784,2.4134,-0.0091657,0.85247,0.10687,53.283,43.428,62.398,54.128,26.22,59.601,22.171,39.977,38.543,41.586,47.992,39.899,19.19
0,46,67,0.24221,3679.1,4550.9,9.2731,27.001,42.267,2701.2,74.825,120.41,0.3355,80.257,49.964,2629.6,23.733,50.034,3100.0,23.056,65.815,232.13,340.35,94.664,77.595,32.028,8.892,26.471,6.942,19.147,1.6748,32.901,13.869,23.292,1.4747,18.8,2.2989,4.8436,2.2949,-0.0091657,0.85247,0.10687,53.283,43.428,62.724,54.216,23.841,62.074,21.979,40.648,37.994,46.612,48.036,40.935,17.873
0,46,68,0.23924,3693.9,4556.9,9.4049,26.685,42.461,2702.3,74.808,120.41,0.33962,80.341,49.492,2631.6,26.985,50.394,3101.1,24.047,65.862,230.76,340.09,94.668,77.303,32.028,8.892,26.471,6.942,19.147,1.6748,32.901,13.869,23.292,1.4747,18.8,2.2989,4.8436,2.2949,-0.0091657,0.85247,0.10687,53.283,43.428,62.47,54.145,24.133,62.13,21.966,40.145,36.605,47.446,48.185,40.708,15.529
0,46,69,0.27305,3650.6,4494.4,9.201,26.954,42.37,2701.4,75.622,120.39,0.33503,80.266,50.352,2629.7,24.184,49.797,3099.9,23.693,65.923,232.34,340.34,94.588,76.996,32.521,9.1402,26.073,6.849,19.293,1.6913,32.735,13.971,23.816,1.2914,19.05,2.2682,4.8559,2.3095,-0.0091657,0.85247,0.10687,53.283,43.428,62.741,53.22,26.422,61.467,21.903,40.557,39.137,46.065,48.072,41.1,16.389
0,46,70,0.27264,3623.3,4494.8,9.4749,27.04,42.122,2698.7,75.159,120.4,0.33624,80.001,47.883,2626.4,24.116,51.512,3098.6,21.699,65.848,230.19,340.06,94.713,76.89,32.521,9.1402,26.073,6.849,19.293,1.6913,32.735,13.971,23.816,1.2914,19.05,2.2682,4.8559,2.3095,-0.0091657,0.85247,0.10687,53.283,43.428,63.21,53.215,26.463,59.998,21.604,40.409,31.869,50.033,48.293,41.236,21.149
0,46,71,0.22202,3694.5,4504.4,9.3057,26.749,42.479,2698.2,74.644,120.39,0.34708,79.986,51.473,2626.3,23.885,50.347,3095.5,23.159,65.787,230.73,340.09,94.728,77.283,32.096,9.0059,26.254,6.7729,18.866,1.6755,32.792,13.606,23.697,1.1996,19.172,2.2644,4.8694,2.183,0.022979,0.85398,0.11423,52.353,43.741,62.788,52.668,21.9,61.411,21.789,41.958,42.434,47.338,48.665,41.268,17.673
0,46,72,0.22124,3686.3,4442.3,9.4675,26.964,42.193,2698.0,76.159,120.38,0.34939,80.029,50.074,2626.1,24.708,49.385,3096.5,23.634,65.803,233.7,340.11,94.684,77.054,32.096,9.0059,26.254,6.7729,18.866,1.6755,32.792,13.606,23.697,1.1996,19.172,2.2644,4.8694,2.183,0.022979,0.85398,0.11423,52.353,43.741,62.93,53.411,21.976,60.115,21.96,41.675,38.317,45.11,48.6,40.444,16.566
0,46,73,0.26165,3719.1,4522.7,9.4167,26.697,42.248,2702.4,74.634,120.42,0.30857,80.301,50.154,2631.4,26.018,49.96,3099.5,22.461,65.846,235.55,340.43,94.588,77.781,32.478,9.0417,26.584,6.8788,18.783,1.6444,32.869,13.952,24.084,1.1508,18.829,2.3178,4.8867,2.3151,0.022979,0.85398,0.11423,52.353,43.741,63.1,53.444,25.84,60.435,21.924,36.85,38.555,46.441,48.633,41.232,19.29
0,46,74,0.26053,3705.4,4500.8,9.2388,26.756,42.209,2703.9,74.939,120.43,0.30968,80.553,49.698,2633.1,22.621,49.987,3103.1,23.353,65.931,232.93,340.36,94.408,77.642,32.478,9.0417,26.584,6.8788,18.783,1.6444,32.869,13.952,24.084,1.1508,18.829,2.3178,4.8867,2.3151,0.022979,0.85398,0.11423,52.353,43.741,63.334,53.707,25.95,60.826,21.803,36.715,37.212,46.503,49.056,41.458,17.149
0,46,75,0.22302,3632.4,4496.0,9.2717,27.092,42.073,2700.8,74.439,120.42,0.3438,80.465,48.919,2629.4,25.146,51.313,3101.4,22.793,66.048,236.02,340.01,94.431,77.345,32.229,8.9281,26.393,6.9277,18.826,1.6602,33.155,14.07,24.028,1.4372,18.916,2.26,4.9089,2.1899,0.022979,0.85398,0.11423,52.353,43.741,63.716,53.96,22.158,60.371,21.76,41.739,34.92,49.573,48.967,41.721,18.485
0,46,76,0.22659,3656.4,4515.4,9.3285,26.651,42.526,2698.9,74.984,120.42,0.34595,80.271,50.6,2628.7,24.933,49.54,3097.3,22.015,66.044,236.39,339.86,94.624,77.173,32.229,8.9281,26.393,6.9277,18.826,1.6602,33.155,14.07,24.028,1.4372,18.916,2.26,4.9089,2.1899,0.014256,0.8358,0.096257,53.816,44.311,63.302,53.728,21.807,61.524,21.682,41.478,39.866,45.468,49.193,41.285,20.348
0,46,77,0.24831,3665.4,4498.1,9.2035,27.075,42.561,2698.2,75.03,120.39,0.36416,80.172,51.015,2626.5,24.519,50.991,3096.3,22.892,66.046,237.06,340.13,94.584,77.381,32.225,8.8167,26.174,6.875,19.043,1.6613,32.952,13.984,23.498,1.2829,18.52,2.2356,4.8451,2.3045,0.014256,0.8358,0.096257,53.816,44.311,62.698,53.823,24.079,61.903,22.149,42.7,41.087,48.828,49.353,40.474,18.259
0,46,78,0.24377,3664.0,4470.3,9.3679,26.995,42.692,2698.3,75.758,120.41,0.36303,80.263,50.645,2626.0,24.319,48.287,3097.2,22.584,66.045,238.16,339.9,94.703,77.272,32.225,8.8167,26.174,6.875,19.043,1.6613,32.952,13.984,23.498,1.2829,18.52,2.2356,4.8451,2.3045,0.014256,0.8358,0.096257,53.816,44.311,62.722,54.157,24.526,60.246,21.661,42.838,39.998,42.569,49.474,41.955,18.992
0,46,79,0.2461,3652.1,4492.1,9.2911,26.966,42.423,2698.3,74.75,120.37,0.35571,80.273,49.626,2626.2,26.732,48.893,3097.5,22.943,66.071,236.6,339.97,94.686,77.519,32.259,8.9037,26.077,6.9268,19.267,1.6865,32.911,13.862,23.299,1.2488,18.336,2.2473,4.8874,2.2827,0.014256,0.8358,0.096257,53.816,44.311,63.371,53.339,24.294,63.789,21.844,41.718,36.998,43.973,49.832,39.967,18.124
0,46,80,0.24757,3669.9,4469.2,9.3163,27.232,42.044,2699.7,74.867,120.42,0.35247,80.349,48.567,2628.1,25.157,46.795,3097.6,22.659,66.098,239.99,340.21,94.718,77.562,32.259,8.9037,26.077,6.9268,19.267,1.6865,32.911,13.862,23.299,1.2488,18.336,2.2473,4.8874,2.2827,0.014256,0.8358,0.096257,53.816,44.311,63.065,53.612,24.149,61.976,21.893,42.114,33.884,39.117,49.746,41.907,18.789
0,46,81,0.24212,3651.7,4452.9,9.3513,27.149,42.461,2699.0,75.596,120.39,0.33679,80.327,50.787,2627.2,25.473,51.104,3098.3,22.424,66.132,238.09,339.9,94.6,77.437,32.583,8.9673,26.234,6.8629,18.652,1.6492,33.078,14.044,23.903,1.2863,18.504,2.2948,4.8439,2.2161,0.030592,0.83317,0.10771,53.579,43.087,62.906,53.192,23.921,61.155,21.642,40.92,40.415,49.088,49.683,40.499,19.357
0,46,82,0.24216,3652.4,4402.9,9.4285,26.929,42.197,2699.1,74.994,120.41,0.34087,80.282,49.344,2627.4,25.299,50.648,3098.3,23.318,66.13,238.58,340.17,94.75,77.677,32.583,8.9673,26.234,6.8629,18.652,1.6492,33.078,14.044,23.903,1.2863,18.504,2.2948,4.8439,2.2161,0.030592,0.83317,0.10771,53.579,43.087,62.893,53.79,23.917,61.346,21.668,40.421,36.169,48.034,49.661,41.106,17.213
0,46,83,0.21003,3646.5,4497.5,9.382,26.876,42.469,2698.6,75.135,120.42,0.36096,80.269,49.574,2626.9,25.999,49.194,3098.8,22.259,66.134,237.86,340.28,94.661,77.421,32.312,8.9321,26.319,6.853,19.064,1.6573,32.696,13.889,23.969,1.0953,19.135,2.2636,4.8598,2.3288,0.030592,0.83317,0.10771,53.579,43.087,63.545,54.137,20.439,61.701,21.545,43.021,36.845,44.668,49.743,41.597,19.74
0,46,84,0.20802,3641.9,4470.9,9.5936,27.102,42.252,2699.3,75.703,120.39,0.35904,80.301,50.15,2627.8,24.391,51.951,3098.0,23.107,66.106,238.17,340.32,94.665,77.416,32.312,8.9321,26.319,6.853,19.064,1.6573,32.696,13.889,23.969,1.0953,19.135,2.2636,4.8598,2.3288,0.030592,0.83317,0.10771,53.579,43.087,63.623,54.456,20.637,60.302,22.081,43.256,38.543,51.049,49.738,40.446,17.728
0,46,85,0.23428,3681.0,4480.0,9.3255,27.117,42.441,2700.7,75.227,120.42,0.34544,80.305,50.755,2628.6,25.971,48.71,3098.7,22.882,66.133,239.86,340.22,94.531,77.357,31.944,8.8558,26.352,6.7751,18.376,1.6545,32.746,13.826,23.84,1.3393,18.754,2.2561,4.8518,2.3543,0.030592,0.83317,0.10771,53.579,43.087,63.059,53.322,22.68,60.827,22.04,40.987,40.321,43.549,49.608,41.524,18.263
0,46,86,0.23372,3714.8,4467.0,9.4454,26.723,41.958,2700.1,74.245,120.39,0.34545,80.276,49.971,2628.5,26.33,49.289,3099.2,21.88,66.131,238.54,340.0,94.681,77.452,31.944,8.8558,26.352,6.7751,18.376,1.6545,32.746,13.826,23.84,1.3393,18.754,2.2561,4.8518,2.3543,0.023434,0.83373,0.10591,53.778,43.663,62.477,53.477,22.735,61.511,21.673,40.986,38.016,44.89,49.677,41.209,20.633
0,46,87,0.26703,3712.1,4551.5,9.3584,27.227,42.369,2702.9,74.629,120.43,0.33837,80.327,52.537,2631.3,26.708,51.536,3102.2,23.0,66.146,238.26,339.89,94.431,77.32,31.842,8.9574,26.675,6.7125,19.08,1.6124,32.712,13.966,23.396,1.2576,18.847,2.2683,4.8234,2.3674,0.023434,0.83373,0.10591,53.778,43.663,63.271,54.163,26.592,62.548,21.99,40.219,45.567,50.089,49.691,42.03,17.974
0,46,88,0.26654,3647.1,4513.1,9.357,26.908,42.2,2704.3,74.39,120.42,0.33798,80.344,52.715,2632.1,24.501,49.874,3103.3,22.373,66.133,238.27,340.22,94.468,77.453,31.842,8.9574,26.675,6.7125,19.08,1.6124,32.712,13.966,23.396,1.2576,18.847,2.2683,4.8234,2.3674,0.023434,0.83373,0.10591,53.778,43.663,64.389,54.624,26.639,62.2,21.654,40.268,46.09,46.242,49.681,41.152,19.445
0,46,89,0.28149,3705.2,4446.4,9.4081,26.693,42.208,2703.7,74.797,120.41,0.35309,80.449,50.834,2631.9,24.465,49.619,3104.2,22.041,66.186,236.29,339.81,94.354,77.454,32.033,9.0177,26.288,7.0335,18.536,1.6745,32.18,13.648,23.656,1.3427,18.657,2.2349,4.9176,2.2847,0.023434,0.83373,0.10591,53.778,43.663,64.07,53.703,27.707,59.981,21.607,42.276,40.555,45.652,49.845,41.992,20.219
0,46,90,0.28234,3718.3,4476.1,9.3515,26.932,42.466,2701.6,74.185,120.41,0.35176,80.263,49.37,2629.0,23.997,51.755,3101.9,22.93,66.157,236.31,339.67,94.448,77.349,32.033,9.0177,26.288,7.0335,18.536,1.6745,32.18,13.648,23.656,1.3427,18.657,2.2349,4.9176,2.2847,0.023434,0.83373,0.10591,53.778,43.663,63.845,53.347,27.624,63.963,21.565,42.438,36.245,50.595,49.832,41.901,18.122
0,46,91,0.26625,3608.5,4520.6,9.3642,26.76,42.625,2702.0,74.49,120.4,0.31486,80.173,49.803,2629.6,25.444,50.526,3100.7,22.431,66.14,239.13,340.14,94.48,77.315,31.997,8.8236,26.418,6.8939,19.036,1.7036,32.786,13.9,23.901,1.3654,19.03,2.2432,4.9249,2.3794,0.027051,0.82225,0.092088,53.996,43.377,62.926,54.145,26.081,60.554,21.566,38.404,37.52,47.751,49.582,41.41,19.309
0,46,92,0.26537,3617.4,4480.8,9.4396,26.772,41.982,2701.7,75.301,120.37,0.32076,80.156,49.128,2631.1,25.02,50.523,3100.5,23.283,66.105,240.15,340.9,94.732,77.193,31.997,8.8236,26.418,6.8939,19.036,1.7036,32.786,13.9,23.901,1.3654,19.03,2.2432,4.9249,2.3794,0.027051,0.82225,0.092088,53.996,43.377,62.773,54.621,26.167,60.346,21.767,37.684,35.533,47.745,49.487,41.268,17.302
0,46,93,0.26988,3663.8,4467.8,9.5226,27.036,41.838,2702.3,75.055,120.37,0.34607,80.072,49.375,2630.4,24.171,50.22,3100.0,23.578,66.102,238.93,340.78,94.589,76.774,32.196,8.839,26.307,6.8859,18.913,1.6618,32.607,14.042,24.037,1.2906,19.116,2.2581,4.9833,2.2952,0.027051,0.82225,0.092088,53.996,43.377,63.123,53.547,26.767,59.654,22.139,41.256,36.26,47.044,49.593,40.414,16.644
0,46,94,0.27213,3654.8,4490.6,9.3243,26.973,42.449,2702.1,74.874,120.4,0.34764,79.869,50.112,2630.3,26.003,50.206,3099.1,22.874,66.002,239.12,341.31,94.667,76.886,32.196,8.839,26.307,6.8859,18.913,1.6618,32.607,14.042,24.037,1.2906,19.116,2.2581,4.9833,2.2952,0.027051,0.82225,0.092088,53.996,43.377,63.277,53.273,26.546,59.779,22.175,41.065,38.429,47.012,49.578,41.428,18.335
0,46,95,0.25284,3649.2,4424.5,9.4349,26.979,42.092,2702.0,75.386,120.41,0.35984,79.889,50.403,2630.8,23.69,51.955,3099.2,23.635,65.942,239.8,341.45,94.601,77.451,31.885,9.049,26.471,7.0036,19.105,1.6705,32.825,13.934,23.789,1.233,18.78,2.259,4.823,2.3478,0.027051,0.82225,0.092088,53.996,43.377,63.437,54.335,24.839,63.485,22.164,43.609,39.286,51.059,49.521,40.721,16.504
0,46,96,0.25291,3667.5,4505.9,9.2878,26.862,42.225,2705.3,74.443,120.41,0.36381,80.196,47.94,2633.4,24.696,49.517,3102.2,23.774,65.946,238.01,341.55,94.636,77.415,31.885,9.049,26.471,7.0036,19.105,1.6705,32.825,13.934,23.789,1.233,18.78,2.259,4.823,2.3478,0.022076,0.8295,0.10721,55.479,43.549,63.121,53.36,24.832,62.108,22.574,43.125,32.037,45.416,49.378,41.654,16.158
0,46,97,0.28409,3623.4,4460.5,9.383,26.818,42.199,2705.9,73.816,120.4,0.35429,80.199,51.485,2634.5,23.613,48.525,3103.4,23.817,65.984,237.73,341.36,94.582,77.33,31.823,8.967,26.368,6.8928,18.726,1.6701,32.955,14.026,23.684,1.2439,18.937,2.2452,4.8187,2.304,0.022076,0.8295,0.10721,55.479,43.549,62.789,53.392,27.979,61.288,22.053,41.642,42.471,43.121,49.269,41.109,16.059
0,46,98,0.28273,3645.7,4442.5,9.3068,26.565,42.821,2708.1,73.969,120.39,0.35107,80.262,50.891,2636.8,25.287,50.274,3104.6,22.004,65.99,235.44,342.03,94.583,77.902,31.823,8.967,26.368,6.8928,18.726,1.6701,32.955,14.026,23.684,1.2439,18.937,2.2452,4.8187,2.304,0.022076,0.8295,0.10721,55.479,43.549,62.405,53.608,28.114,62.217,22.217,42.034,40.723,47.168,49.338,39.769,20.311
0,46,99,0.29434,3664.7,4458.1,9.2647,26.689,42.501,2710.2,74.681,120.43,0.3632,80.325,48.782,2639.0,26.329,48.826,3106.7,23.597,66.022,236.94,342.17,94.599,77.533,32.231,8.9583,26.512,7.1378,18.957,1.6605,32.65,13.671,24.055,1.3707,18.311,2.26,4.8153,2.2988,0.022076,0.8295,0.10721,55.479,43.549,62.989,54.33,28.834,61.678,22.391,43.24,34.517,43.818,49.068,41.989,16.537
0,46,100,0.29214,3674.5,4494.3,9.429,26.687,42.538,2711.0,74.338,120.39,0.36384,80.314,50.828,2639.9,26.583,49.747,3107.3,22.201,66.055,235.36,342.39,94.451,77.453,32.231,8.9583,26.512,7.1378,18.957,1.6605,32.65,13.671,24.055,1.3707,18.311,2.26,4.8153,2.2988,0.022076,0.8295,0.10721,55.479,43.549,62.82,53.896,29.05,62.121,22.449,43.162,40.536,45.949,49.072,40.518,19.843
0,46,101,0.25507,3601.1,4468.6,9.4231,26.791,42.381,2709.8,74.458,120.4,0.32557,80.096,49.336,2639.3,24.526,50.761,3105.0,23.32,66.027,236.44,343.26,94.651,77.374,32.192,9.0615,26.313,6.842,18.54,1.6362,32.829,13.641,24.194,1.2843,18.475,2.2863,4.833,2.3761,0.024417,0.8298,0.10414,53.295,44.346,61.808,53.624,25.272,61.212,22.529,38.366,36.147,48.294,49.01,41.194,17.196
0,46,102,0.25496,3586.6,4491.3,9.3955,27.174,42.487,2710.8,75.624,120.35,0.32398,79.896,49.554,2639.0,25.388,50.459,3105.9,22.503,65.952,237.3,342.98,94.744,76.949,32.192,9.0615,26.313,6.842,18.54,1.6362,32.829,13.641,24.194,1.2843,18.475,2.2863,4.833,2.3761,0.024417,0.8298,0.10414,53.295,44.346,62.057,53.351,25.283,60.598,22.62,38.559,36.787,47.596,48.876,40.341,19.178
0,46,103,0.26,3671.0,4503.2,9.3888,27.232,42.315,2712.4,74.91,120.41,0.32039,79.858,51.643,2641.5,24.409,51.067,3108.2,22.531,65.867,236.15,343.33,94.694,77.542,32.205,8.9198,26.915,6.8513,18.792,1.6964,32.713,13.655,24.223,1.2712,18.257,2.2337,4.8941,2.2534,0.024417,0.8298,0.10414,53.295,44.346,63.097,54.238,25.487,60.833,22.759,37.964,42.936,49.003,48.925,41.713,19.079
0,46,104,0.25872,3659.0,4525.5,9.4097,26.921,42.166,2716.7,74.18,120.42,0.32099,80.055,49.379,2646.5,24.021,48.408,3111.0,23.446,65.863,234.29,344.04,94.485,77.423,32.205,8.9198,26.915,6.8513,18.792,1.6964,32.713,13.655,24.223,1.2712,18.257,2.2337,4.8941,2.2534,0.024417,0.8298,0.10414,53.295,44.346,63.305,53.971,25.613,60.135,22.987,37.891,36.271,42.849,49.037,41.843,16.901
0,46,105,0.25622,3688.6,4501.3,9.3052,26.975,42.174,2717.2,74.33,120.42,0.32306,80.049,50.952,2647.3,25.993,50.111,3110.9,22.66,65.87,237.1,344.55,94.447,77.525,32.389,8.9672,26.948,6.6173,18.446,1.6381,32.521,13.783,24.106,1.0289,18.518,2.2727,4.8025,2.2384,0.024417,0.8298,0.10414,53.295,44.346,62.746,53.662,25.577,62.109,23.253,37.737,40.901,46.791,48.729,41.135,18.753
0,46,106,0.25792,3635.4,4486.8,9.3803,27.049,42.652,2717.2,74.059,120.42,0.31932,79.989,49.051,2646.7,25.133,49.677,3111.3,23.112,65.894,234.25,344.15,94.485,77.074,32.389,8.9672,26.948,6.6173,18.446,1.6381,32.521,13.783,24.106,1.0289,18.518,2.2727,4.8025,2.2384,0.014389,0.82089,0.10219,54.024,43.866,63.662,53.835,25.411,61.955,23.162,38.193,35.308,45.787,48.926,41.781,17.7
0,46,107,0.23985,3740.3,4512.6,9.328,26.886,42.597,2713.9,75.655,120.39,0.33772,79.756,50.432,2643.3,26.69,49.982,3111.1,23.518,65.853,233.42,344.02,94.318,77.148,32.656,8.8398,26.275,6.7783,18.61,1.6408,33.074,13.684,24.054,1.0576,18.242,2.2665,4.8567,2.3281,0.014389,0.82089,0.10219,54.024,43.866,64.049,54.402,23.475,61.572,22.662,39.219,39.372,46.491,48.945,40.287,16.75
0,46,108,0.24049,3757.5,4524.7,9.4169,26.884,42.16,2713.4,74.997,120.42,0.33477,79.757,50.468,2642.6,25.598,48.702,3109.1,22.293,65.8,236.05,344.13,94.433,77.238,32.656,8.8398,26.275,6.7783,18.61,1.6408,33.074,13.684,24.054,1.0576,18.242,2.2665,4.8567,2.3281,0.014389,0.82089,0.10219,54.024,43.866,63.752,54.257,23.412,59.796,22.786,39.58,39.476,43.53,48.658,42.506,19.654
0,46,109,0.21018,3684.2,4525.3,9.4839,26.556,42.584,2710.8,74.978,120.41,0.32145,79.617,50.534,2640.4,24.331,50.9,3106.6,23.679,65.75,236.15,343.93,94.301,76.84,32.377,8.9123,26.235,6.7921,18.608,1.6207,33.032,13.905,23.959,1.0312,18.43,2.2446,4.8101,2.3872,0.014389,0.82089,0.10219,54.024,43.866,63.775,53.887,20.631,60.591,22.683,38.429,39.671,48.617,48.601,41.071,16.418
0,46,110,0.20954,3688.1,4521.0,9.3162,27.033,42.177,2711.4,74.636,120.42,0.32309,79.749,49.161,2641.2,25.621,50.028,3105.1,23.421,65.706,237.28,343.97,94.477,77.413,32.377,8.9123,26.235,6.7921,18.608,1.6207,33.032,13.905,23.959,1.0312,18.43,2.2446,4.8101,2.3872,0.014389,0.82089,0.10219,54.024,43.866,63.709,53.939,20.694,61.843,23.318,38.23,35.63,46.599,48.45,42.603,16.993
0,46,111,0.23476,3700.3,4540.7,9.3609,26.585,42.295,2712.8,74.115,120.4,0.34888,79.995,49.275,2641.8,25.019,51.112,3107.2,23.61,65.758,233.09,344.0,94.428,77.351,32.344,8.8087,26.432,6.9363,18.453,1.6493,33.149,13.807,23.64,1.2115,17.681,2.2191,4.8012,2.3161,0.0057422,0.81843,0.073368,53.849,44.62,63.468,53.738,22.843,60.512,22.899,40.947,35.966,49.107,48.526,41.427,16.532
0,46,112,0.233,3695.5,4481.9,9.2155,27.089,42.5,2711.7,75.262,120.38,0.34963,79.982,50.249,2640.3,26.018,49.734,3106.9,22.596,65.782,233.25,343.28,94.46,77.39,32.344,8.8087,26.432,6.9363,18.453,1.6493,33.149,13.807,23.64,1.2115,17.681,2.2191,4.8012,2.3161,0.0057422,0.81843,0.073368,53.849,44.62,63.551,54.441,23.017,61.454,22.803,40.856,38.832,45.919,48.349,40.877,18.934
0,46,113,0.23537,3646.6,4502.6,9.3326,27.015,42.34,2712.5,74.887,120.39,0.3375,80.166,48.407,2641.4,25.169,48.402,3107.5,22.623,65.818,231.6,343.45,94.45,77.569,32.467,8.7641,26.585,6.962,18.509,1.6626,33.508,13.864,24.02,1.3548,17.955,2.2439,4.7636,2.2528,0.0057422,0.81843,0.073368,53.849,44.62,63.144,54.615,23.056,60.722,22.769,39.769,33.412,42.835,48.332,41.71,18.834
0,46,114,0.23467,3681.4,4482.7,9.3236,26.872,42.169,2713.4,74.935,120.39,0.3367,80.18,49.446,2643.2,25.274,49.606,3106.5,24.011,65.87,232.3,343.61,94.569,77.352,32.467,8.7641,26.585,6.962,18.509,1.6626,33.508,13.864,24.02,1.3548,17.955,2.2439,4.7636,2.2528,0.0057422,0.81843,0.073368,53.849,44.62,62.546,54.853,23.124,62.873,23.175,39.867,36.47,45.622,48.104,42.057,15.545
0,46,115,0.21906,3648.5,4552.4,9.3793,26.823,42.505,2710.6,75.715,120.39,0.34597,79.968,47.706,2639.8,25.914,49.686,3105.2,22.67,65.858,234.31,343.37,94.581,77.02,32.265,8.9937,26.872,7.024,18.62,1.6263,32.976,13.742,24.496,1.4246,18.196,2.2476,4.7823,2.2425,0.0057422,0.81843,0.073368,53.849,44.62,62.823,53.931,21.866,60.316,22.68,40.28,31.348,45.806,47.762,41.328,18.758
0,46,116,0.22104,3640.5,4513.1,9.3842,27.203,42.637,2707.1,74.609,120.37,0.34418,79.616,50.741,2636.6,25.286,48.982,3104.3,22.358,65.771,230.61,343.05,94.677,76.934,32.265,8.9937,26.872,7.024,18.62,1.6263,32.976,13.742,24.496,1.4246,18.196,2.2476,4.7823,2.2425,0.014276,0.81929,0.092476,53.839,43.993,62.961,54.401,21.671,60.153,22.467,40.498,40.281,44.179,47.842,40.314,19.535
0,46,117,0.23922,3575.4,4496.3,9.349,26.947,42.252,2709.8,74.717,120.37,0.32638,79.713,49.258,2638.8,26.752,49.573,3103.8,22.645,65.65,232.73,343.41,94.728,77.182,31.987,8.8137,26.426,6.9224,18.819,1.6903,32.966,13.721,24.549,1.207,17.89,2.317,4.88,2.2293,0.014276,0.81929,0.092476,53.839,43.993,63.433,54.365,23.374,60.364,22.906,39.365,35.916,45.546,47.462,41.384,18.853
0,46,118,0.23665,3653.3,4534.6,9.2578,26.819,42.276,2712.5,74.062,120.38,0.32973,79.894,49.607,2641.6,23.936,50.249,3106.0,23.246,65.643,231.22,343.79,94.756,77.034,31.987,8.8137,26.426,6.9224,18.819,1.6903,32.966,13.721,24.549,1.207,17.89,2.317,4.88,2.2293,0.014276,0.81929,0.092476,53.839,43.993,62.092,53.907,23.627,61.202,23.01,38.956,36.944,47.111,47.404,41.27,17.433
0,46,119,0.2666,3647.9,4488.4,9.4188,26.776,42.366,2714.6,74.724,120.41,0.32626,79.906,49.497,2644.9,23.304,48.622,3108.8,23.69,65.614,230.21,343.28,94.514,77.526,32.06,8.8463,26.166,6.8233,17.982,1.6871,33.479,13.802,23.752,1.2564,18.429,2.2094,4.8219,2.2824,0.014276,0.81929,0.092476,53.839,43.993,62.991,53.983,26.104,58.764,22.807,38.693,36.62,43.344,47.3,41.433,16.345
